schlcode	c_size	c_boys	c_girls	c_numcl	c_pik	c_status	c_leom	c_tip	c_num4rd	c_type	flgrm4	mrkgrm4	ngrm4	flmth4	mrkmth4	nmth4	towncode	townname	popcode	tip_a	grade	classid	classize	_type_	_freq_	cohsize	mathsize	avgmath	passmath	verbsize	avgverb	passverb	studchk	misskov2	missagg	nmiss_k	nmiss_a	classct	math_n	flmath_n	nmath_n	verb_n	flverb_n	nverb_n	impute	nverb_m	nmath_m	tip_s	townid	tipuach
51335	77	46	31	16	1	1	1	"1"	2	2	15	73	75	38.67	63	75	86009	"èÇ öéò"	11	3	4	1	38	0	2	77	38	62.5	26.3	38	76.87	7.9	1	0	0	0	0	2	63.17093	38.68267	75	73.18974	14.65867	75	0			3	86009	3
51335	77	46	31	16	1	1	1	"1"	2	2	15	73	75	38.67	63	75	86009	"èÇ öéò"	11	3	4	2	39	0	2	77	37	63.86	51.4	37	69.41	21.6	1	0	0	0	0	2	63.17093	38.68267	75	73.18974	14.65867	75	0			3	86009	3
51338	79	34	45	17	2	1	1	"2"	2	2	23	68	75	55.41	65	74	66001	"èÖåÖá"	12	12	4	1	39	0	2	79	38	69.03	52.6	38	71.32	10.5	1	0	0	0	0	2	65.32784	55.37297	74	67.73347	22.636	75	0			12	66001	12
51338	79	34	45	17	2	1	1	"2"	2	2	23	68	75	55.41	65	74	66001	"èÖåÖá"	12	12	4	2	40	0	2	79	36	61.42	58.3	37	64.05	35.1	1	0	0	0	0	2	65.32784	55.37297	74	67.73347	22.636	75	0			12	66001	12
51339	70	32	38	22	1	1	1	"3"	2	2	5	85	65	10.77	83	65	62000	"çâ öÅ"	11	18	4	1	34	0	2	70	31	88.23	3.2	31	90.13	3.2	1	0	0	1	0	2	88.23	3.2	31	90.13	3.2	31	0			18	62000	18
51339	70	32	38	22	1	1	1	"3"	2	2	5	85	65	10.77	83	65	62000	"çâ öÅ"	11	18	4	2	36	0	2	70	34	78.23147	17.67206	34	80.32265	6.641177		1	0	1	0	2	88.23	3.2	31	90.13	3.2	31	1	34	34	18	62000	18
51340	72	38	34	20	1	1	1	"2"	3	2	4	76	55	18.18	72	55	50005	"Öîâ- ÅâÅÄ åö"	11	8	4	1	29	0	2	61	25	67.76	20	25	73.44	0	1	0	0	0	0	2	72.25455	18.2	55	75.87273	3.654546	55	0			8	50005	8
51340	72	38	34	20	1	1	1	"2"	3	2	4	76	55	18.18	72	55	50005	"Öîâ- ÅâÅÄ åö"	11	8	4	2	32	0	2	61	30	76	16.7	30	77.9	6.7	1	0	0	0	0	2	72.25455	18.2	55	75.87273	3.654546	55	0			8	50005	8
51341	89	46	43	27	1	1	1	"2"	3	3	16	69	86	34.88	68	86	66001	"èÖåÖá"	11	10	4	1	31	0	3	89	30	66.2	36.7	30	65.3	16.7	1	0	0	0	0	3	68.1307	34.87674	86	68.93023	16.3093	86	0			10	66001	10
51341	89	46	43	27	1	1	1	"2"	3	3	16	69	86	34.88	68	86	66001	"èÖåÖá"	11	10	4	2	29	0	3	89	28	70.54	32.1	28	72.71	17.9	1	0	0	0	0	3	68.1307	34.87674	86	68.93023	16.3093	86	0			10	66001	10
51341	89	46	43	27	1	1	1	"2"	3	3	16	69	86	34.88	68	86	66001	"èÖåÖá"	11	10	4	3	29	0	3	89	28	67.79	35.7	28	69.04	14.3	1	0	0	0	0	3	68.1307	34.87674	86	68.93023	16.3093	86	0			10	66001	10
51346	111	49	62	24	1	1	1	"3"	3	3	25	62	95	48.96	61	96	62000	"çâ öÅ"	11	13	4	2	37	0	3	111	33	67.48	42.4	33	65.3	21.2	1	0	0	1	0	3	66.58476	36.49524	63	65.6	14.29524	63	0			13	62000	13
51346	111	49	62	24	1	1	1	"3"	3	3	25	62	95	48.96	61	96	62000	"çâ öÅ"	11	13	4	3	36	0	3	111	30	65.6	30	30	65.93	6.7	1	0	0	1	0	3	66.58476	36.49524	63	65.6	14.29524	63	0			13	62000	13
51346	111	49	62	24	1	1	1	"3"	3	3	25	62	95	48.96	61	96	62000	"çâ öÅ"	11	13	4	1	38	0	3	111	33	50.33818	72.75636	32	54.9125	46.075		1	0	1	0	3	66.58476	36.49524	63	65.6	14.29524	63	1	32	33	13	62000	13
51347	117	67	50	28	1	1	1	"1"	3	3	14	71	111	43.24	62	111	66001	"èÖåÖá"	11	4	4	1	39	0	3	117	37	67.89	32.4	37	70.27	21.6	1	0	0	1	0	3	65.89373	40	75	70.9844	15.976	75	0			4	66001	4
51347	117	67	50	28	1	1	1	"1"	3	3	14	71	111	43.24	62	111	66001	"èÖåÖá"	11	4	4	3	40	0	3	117	38	63.95	47.4	38	71.68	10.5	1	0	0	1	0	3	65.89373	40	75	70.9844	15.976	75	0			4	66001	4
51347	117	67	50	28	1	1	1	"1"	3	3	14	71	111	43.24	62	111	66001	"èÖåÖá"	11	4	4	2	38	0	3	117	36	53.88805	49.99	36	71.0325	9.883333		1	0	1	0	3	65.89373	40	75	70.9844	15.976	75	1	36	36	4	66001	4
51352	113	53	60	20	1	1	1	"1"	4	3	1	80	93	14.89	80	94	64006	"ÑâåñòÑ"	11	3	4	1	32	0	3	100	30	83.53	6.7	29	82.24	0	1	0	0	1	0	3	81.46548	12.94516	62	80.55607	0	61	0			3	64006	3
51352	113	53	60	20	1	1	1	"1"	4	3	1	80	93	14.89	80	94	64006	"ÑâåñòÑ"	11	3	4	3	34	0	3	100	32	79.53	18.8	32	79.03	0	1	0	0	1	0	3	81.46548	12.94516	62	80.55607	0	61	0			3	64006	3
51352	113	53	60	20	1	1	1	"1"	4	3	1	80	93	14.89	80	94	64006	"ÑâåñòÑ"	11	3	4	2	34	0	3	100	32	77.16062	18.65812	32	78.94	2.90625		1	0	1	0	3	81.46548	12.94516	62	80.55607	0	61	1	32	32	3	64006	3
51353	50	23	27	17	1	1	1	"1"	2	2	17	73	48	36.73	70	49	66001	"èÖåÖá"	11	9	4	1	26	0	2	50	25	68.96	36	24	75.08	12.5	1	0	0	0	0	2	70.22367	36.7347	49	73.25	16.65	48	0			9	66001	9
51353	50	23	27	17	1	1	1	"1"	2	2	17	73	48	36.73	70	49	66001	"èÖåÖá"	11	9	4	2	24	0	2	50	24	71.54	37.5	24	71.42	20.8	1	0	0	0	0	2	70.22367	36.7347	49	73.25	16.65	48	0			9	66001	9
51354	111	50	61	21	1	1	1	"1"	3	3	24	68	106	33.02	65	106	62000	"çâ öÅ"	11	6	4	1	37	0	3	111	33	65.52	30.3	33	69.18	21.2	1	0	0	0	0	3	65.3767	33.03679	106	68.39547	23.56415	106	0			6	62000	6
51354	111	50	61	21	1	1	1	"1"	3	3	24	68	106	33.02	65	106	62000	"çâ öÅ"	11	6	4	2	39	0	3	111	38	63.84	39.5	38	71.21	18.4	1	0	0	0	0	3	65.3767	33.03679	106	68.39547	23.56415	106	0			6	62000	6
51354	111	50	61	21	1	1	1	"1"	3	3	24	68	106	33.02	65	106	62000	"çâ öÅ"	11	6	4	3	35	0	3	111	35	66.91	28.6	35	64.6	31.4	1	0	0	0	0	3	65.3767	33.03679	106	68.39547	23.56415	106	0			6	62000	6
51356	21	12	9	6	2	1	1	"3"	1	1	0	79	19	42.11	64	19	26500	"èÖòôÑ öéò"	12	23	4	1	21	0	1	21	21	61.24	47.6	21	76.38	4.8	1	0	0	0	0	1	61.24	47.6	21	76.38	4.8	21	0			23	26500	23
51360	92	42	50	24	1	1	1	"1"	3	3	14	70	84	37.21	68	86	66001	"èÖåÖá"	11	3	4	1	25	0	3	89	25	66.48	44	25	67.72	16	1	0	0	0	0	3	66.60494	39.30562	89	69.18092	16.07126	87	0			3	66001	3
51360	92	42	50	24	1	1	1	"1"	3	3	14	70	84	37.21	68	86	66001	"èÖåÖá"	11	3	4	2	33	0	3	89	33	70.18	24.2	31	73.35	16.1	1	0	0	0	0	3	66.60494	39.30562	89	69.18092	16.07126	87	0			3	66001	3
51360	92	42	50	24	1	1	1	"1"	3	3	14	70	84	37.21	68	86	66001	"èÖåÖá"	11	3	4	3	31	0	3	89	31	62.9	51.6	31	66.19	16.1	1	0	0	0	0	3	66.60494	39.30562	89	69.18092	16.07126	87	0			3	66001	3
51361	86	49	37	20	1	1	1	"1"	3	3	11	77	83	21.69	75	83	66001	"èÖåÖá"	11	5	4	1	29	0	3	86	28	70.29	35.7	28	76.75	14.3	1	0	0	0	0	3	75.19687	21.65542	83	77.31072	10.83494	83	0			5	66001	5
51361	86	49	37	20	1	1	1	"1"	3	3	11	77	83	21.69	75	83	66001	"èÖåÖá"	11	5	4	2	31	0	3	86	29	74.66	17.2	29	74.41	10.3	1	0	0	0	0	3	75.19687	21.65542	83	77.31072	10.83494	83	0			5	66001	5
51361	86	49	37	20	1	1	1	"1"	3	3	11	77	83	21.69	75	83	66001	"èÖåÖá"	11	5	4	3	26	0	3	86	26	81.08	11.5	26	81.15	7.7	1	0	0	0	0	3	75.19687	21.65542	83	77.31072	10.83494	83	0			5	66001	5
51364	54	29	25	12	1	1	1	"2"	2	2	4	82	52	7.55	81	53	64006	"ÑâåñòÑ"	11	9	4	2	26	0	2	54	25	83.64	0	24	81.88	0	1	0	0	1	0	2	83.64	0	25	81.88	0	24	0			9	64006	9
51364	54	29	25	12	1	1	1	"2"	2	2	4	82	52	7.55	81	53	64006	"ÑâåñòÑ"	11	9	4	1	28	0	2	54	28	78.64286	14.29107	28	82.10286	7.428571		1	0	1	0	2	83.64	0	25	81.88	0	24	1	28	28	9	64006	9
51365	73	33	40	18	1	1	1	"0"	2	2	0	89	73	1.37	87	73	50005	"Öîâ- ÅâÅÄ åö"	11	0	4	1	38	0	2	73	38	86.03	0	38	89.45	0	1	0	0	0	0	2	87.01767	1.390411	73	89.13836	0	73	0			0	50005	0
51365	73	33	40	18	1	1	1	"0"	2	2	0	89	73	1.37	87	73	50005	"Öîâ- ÅâÅÄ åö"	11	0	4	2	35	0	2	73	35	88.09	2.9	35	88.8	0	1	0	0	0	0	2	87.01767	1.390411	73	89.13836	0	73	0			0	50005	0
51367	18	18	0	6	2	1	1	""	1	1	0	67	19	89.47	59	19	62000	"çâ öÅ"	12	24	4	1	19	0	1	19	19	59.32	89.5	19	66.68	0	1	0	0	0	0	1	59.32	89.5	19	66.68	0	19	0			24	62000	24
51368	66	42	24	17	1	1	1	""	2	2	2	90	60	0	83	60	50005	"Öîâ- ÅâÅÄ åö"	11	1	4	1	34	0	2	66	32	78.5	0	32	90.56	0	1	0	0	0	0	2	82.518	0	60	90.41534	1.68	60	0			1	50005	1
51368	66	42	24	17	1	1	1	""	2	2	2	90	60	0	83	60	50005	"Öîâ- ÅâÅÄ åö"	11	1	4	2	32	0	2	66	28	87.11	0	28	90.25	3.6	1	0	0	0	0	2	82.518	0	60	90.41534	1.68	60	0			1	50005	1
51369	56	27	29	19	1	1	1	""	2	2	19	66	43	51.16	57	43	62000	"çâ öÅ"	11	10	4	2	28	0	2	56	29	49.07	62.1	29	52.52	27.6	1	0	0	1	0	2	49.07	62.1	29	52.52	27.6	29	0			10	62000	10
51369	56	27	29	19	1	1	1	""	2	2	19	66	43	51.16	57	43	62000	"çâ öÅ"	11	10	4	1	28	0	2	56	14	73.42643	28.49857	14	93.92286	1.185714		1	0	1	0	2	49.07	62.1	29	52.52	27.6	29	1	14	14	10	62000	10
51371	115	52	63	24	1	1	1	""	3	3	11	73	107	25.23	71	107	66001	"èÖåÖá"	11	4	4	1	40	0	3	115	39	73.9	17.9	39	73.31	5.1	1	0	0	1	0	3	72.93124	17.76027	73	73.65932	8.220548	73	0			4	66001	4
51371	115	52	63	24	1	1	1	""	3	3	11	73	107	25.23	71	107	66001	"èÖåÖá"	11	4	4	2	38	0	3	115	34	71.82	17.6	34	74.06	11.8	1	0	0	1	0	3	72.93124	17.76027	73	73.65932	8.220548	73	0			4	66001	4
51371	115	52	63	24	1	1	1	""	3	3	11	73	107	25.23	71	107	66001	"èÖåÖá"	11	4	4	3	37	0	3	115	34	66.85353	41.26794	34	71.58441	16.96765		1	0	1	0	3	72.93124	17.76027	73	73.65932	8.220548	73	1	34	34	4	66001	4
51372	116	64	52	30	1	1	1	""	3	3	17	67	108	62.73	62	110	66001	"èÖåÖá"	11	9	4	1	40	0	3	116	38	60.53	57.9	37	69.68	16.2	1	0	0	1	0	3	62.16293	64.01733	75	68.83672	13.68493	73	0			9	66001	9
51372	116	64	52	30	1	1	1	""	3	3	17	67	108	62.73	62	110	66001	"èÖåÖá"	11	9	4	2	40	0	3	116	37	63.84	70.3	36	67.97	11.1	1	0	0	1	0	3	62.16293	64.01733	75	68.83672	13.68493	73	0			9	66001	9
51372	116	64	52	30	1	1	1	""	3	3	17	67	108	62.73	62	110	66001	"èÖåÖá"	11	9	4	3	36	0	3	116	35	61.65086	59.97143	35	63.16914	23.91429		1	0	1	0	3	62.16293	64.01733	75	68.83672	13.68493	73	1	35	35	9	66001	9
51375	55	26	29	10	1	1	1	""	2	2	14	63	51	25.49	71	51	24000	"ÑÉÖÑâ òÖÄ"	11	16	4	1	28	0	2	55	25	69.64	28	25	59.76	16	1	0	0	0	0	2	70.54745	25.50196	51	62.54863	13.70588	51	0			16	24000	16
51375	55	26	29	10	1	1	1	""	2	2	14	63	51	25.49	71	51	24000	"ÑÉÖÑâ òÖÄ"	11	16	4	2	27	0	2	55	26	71.42	23.1	26	65.23	11.5	1	0	0	0	0	2	70.54745	25.50196	51	62.54863	13.70588	51	0			16	24000	16
51412	30	18	12	8	1	1	1	""	1	1	17	74	29	35.71	66	28	66001	"èÖåÖá"	11	3	4	1	30	0	1	30	28	66	35.71	29	74	17		1	0	1	0	1							1			3	66001	3
61001	57	34	23	13	2	2	1	"1"	2	2	11	72	54	28.57	71	56	4002	"åÄÖéô èÅÄ"	12	45	4	1	29	0	2	57	28	70.21	32.1	26	75.73	15.4	1	0	0	1	0	2	70.21	32.1	28	75.73	15.4	26	0			45	4002	45
61001	57	34	23	13	2	2	1	"1"	2	2	11	72	54	28.57	71	56	4002	"åÄÖéô èÅÄ"	12	45	4	2	28	0	2	57	28	71.79	25.04	28	68.53643	6.914286		1	0	1	0	2	70.21	32.1	28	75.73	15.4	26	1	28	28	45	4002	45
61003	74	40	34	15	1	1	1	"2"	3	2	18	73	61	32.79	66	61	26005	"öåâÄ"	11	10	4	1	31	0	2	64	28	67.86	35.7	28	78.57	7.1	1	0	0	0	0	2	66.42639	32.77869	61	73.36033	18.02787	61	0			10	26005	10
61003	74	40	34	15	1	1	1	"2"	3	2	18	73	61	32.79	66	61	26005	"öåâÄ"	11	10	4	2	33	0	2	64	33	65.21	30.3	33	68.94	27.3	1	0	0	0	0	2	66.42639	32.77869	61	73.36033	18.02787	61	0			10	26005	10
61004	34	18	16	8	2	1	1	"4"	1	1	11	73	28	35.71	75	28	26005	"öåâÄ"	12	14	4	1	34	0	1	34	28	75	35.71	28	73	11		1	0	1	0	1							1			14	26005	14
61005	56	33	23	11	1	2	1	"5"	2	2	16	74	55	43.64	65	55	7724	"çâêÖéÄ"	11	26	4	1	28	0	2	56	27	63.85	33.3	27	72.26	18.5	1	0	0	0	0	2	65.17873	43.63454	55	73.52763	16.36182	55	0			26	7724	26
61005	56	33	23	11	1	2	1	"5"	2	2	16	74	55	43.64	65	55	7724	"çâêÖéÄ"	11	26	4	2	28	0	2	56	28	66.46	53.6	28	74.75	14.3	1	0	0	0	0	2	65.17873	43.63454	55	73.52763	16.36182	55	0			26	7724	26
61006	31	12	19	8	1	2	1	"5"	1	1	17	65	29	13.79	67	29	315	"çâóîÄ"	11	33	4	1	31	0	1	31	29	66.41	13.8	29	65.17	17.2	1	0	0	0	0	1	66.41	13.8	29	65.17	17.2	29	0			33	315	33
61007	52	29	23	12	1	2	1	"5"	2	1	8	74	36	24.32	68	37	315	"çâóîÄ"	11	32	4	1	40	0	1	40	37	68	24.32	36	74	8		1	0	1	0	1							1			32	315	32
61008	43	27	16	9	2	2	1	"7"	2	1	9	69	33	24.24	60	33	315	"çâóîÄ"	12	50	4	1	33	0	1	33	33	60.06	24.2	33	68.73	9.1	1	0	0	0	0	1	60.06	24.2	33	68.73	9.1	33	0			50	315	50
61009	80	37	43	15	1	2	1	"3"	2	2	6	75	67	37.31	74	67	703	"ÉÖÉôÄ"	11	15	4	1	40	0	2	80	34	68.32	50	34	71.79	8.8	1	0	0	0	0	2	74.19105	37.29254	67	75.26731	5.943284	67	0			15	703	15
61009	80	37	43	15	1	2	1	"3"	2	2	6	75	67	37.31	74	67	703	"ÉÖÉôÄ"	11	15	4	2	40	0	2	80	33	80.24	24.2	33	78.85	3	1	0	0	0	0	2	74.19105	37.29254	67	75.26731	5.943284	67	0			15	703	15
61012	77	30	47	19	1	1	1	"1"	2	2	8	75	73	36	76	75	71001	"èÖåóôÄ"	11	7	4	1	38	0	2	77	38	73.53	44.7	37	73.05	8.1	1	0	0	0	0	2	75.81413	35.968	75	75.16068	8.19863	73	0			7	71001	7
61012	77	30	47	19	1	1	1	"1"	2	2	8	75	73	36	76	75	71001	"èÖåóôÄ"	11	7	4	2	39	0	2	77	37	78.16	27	36	77.33	8.3	1	0	0	0	0	2	75.81413	35.968	75	75.16068	8.19863	73	0			7	71001	7
61013	47	24	23	15	1	1	1	"6"	2	2	17	64	48	30	67	50	71001	"èÖåóôÄ"	11	32	4	1	23	0	2	47	25	68.4	32	25	66.24	20	1	0	0	0	0	2	67.4	30	50	64.12688	16.64583	48	0			32	71001	32
61013	47	24	23	15	1	1	1	"6"	2	2	17	64	48	30	67	50	71001	"èÖåóôÄ"	11	32	4	2	24	0	2	47	25	66.4	28	23	61.83	13	1	0	0	0	0	2	67.4	30	50	64.12688	16.64583	48	0			32	71001	32
61016	65	35	30	17	1	1	1	"4"	2	2	23	61	52	61.54	56	52	71001	"èÖåóôÄ"	11	28	4	1	34	0	2	69	27	58.52	59.3	27	63.44	25.9	1	0	0	0	0	2	55.67385	61.55962	52	61.22846	23.06346	52	0			28	71001	28
61016	65	35	30	17	1	1	1	"4"	2	2	23	61	52	61.54	56	52	71001	"èÖåóôÄ"	11	28	4	2	35	0	2	69	25	52.6	64	25	58.84	20	1	0	0	0	0	2	55.67385	61.55962	52	61.22846	23.06346	52	0			28	71001	28
61018	57	28	29	19	2	1	1	"3"	2	2	4	79	53	40	71	55	71001	"èÖåóôÄ"	12	14	4	1	27	0	2	57	26	67.42	38.5	26	77	3.8	1	0	0	1	0	2	67.42	38.5	26	77	3.8	26	0			14	71001	14
61018	57	28	29	19	2	1	1	"3"	2	2	4	79	53	40	71	55	71001	"èÖåóôÄ"	12	14	4	2	30	0	2	57	29	74.20966	41.34483	27	80.92593	4.192593		1	0	1	0	2	67.42	38.5	26	77	3.8	26	1	27	29	14	71001	14
61019	27	17	10	12	2	1	1	"8"	1	1	32	56	25	40	61	25	71001	"èÖåóôÄ"	12	44	4	1	25	0	1	25	25	60.56	40	25	55.8	32	1	0	0	0	0	1	60.56	40	25	55.8	32	25	0			44	71001	44
61020	86	49	37	22	2	1	1	"8"	3	2	15	64	72	34.25	66	73	71001	"èÖåóôÄ"	12	48	4	1	36	0	2	75	37	68.11	24.3	37	63.95	13.5	1	0	0	0	0	2	66.22123	34.21233	73	63.58541	15.25	72	0			48	71001	48
61020	86	49	37	22	2	1	1	"8"	3	2	15	64	72	34.25	66	73	71001	"èÖåóôÄ"	12	48	4	2	39	0	2	75	36	64.28	44.4	35	63.2	17.1	1	0	0	0	0	2	66.22123	34.21233	73	63.58541	15.25	72	0			48	71001	48
61021	93	46	47	21	1	1	1	"1"	3	3	13	73	91	31.52	68	92	1552	"ÑâÅÖà òÄÅ"	11	4	4	1	32	0	3	93	31	66.1	32.3	31	73.68	12.9	1	0	0	0	0	3	67.67544	31.51413	92	73.03374	13.18022	91	0			4	1552	4
61021	93	46	47	21	1	1	1	"1"	3	3	13	73	91	31.52	68	92	1552	"ÑâÅÖà òÄÅ"	11	4	4	2	31	0	3	93	31	67.94	29	31	74.87	9.7	1	0	0	0	0	3	67.67544	31.51413	92	73.03374	13.18022	91	0			4	1552	4
61021	93	46	47	21	1	1	1	"1"	3	3	13	73	91	31.52	68	92	1552	"ÑâÅÖà òÄÅ"	11	4	4	3	30	0	3	93	30	69.03	33.3	29	70.38	17.2	1	0	0	0	0	3	67.67544	31.51413	92	73.03374	13.18022	91	0			4	1552	4
61022	19	10	9	5	1	1	1	"0"	1	1	5	79	19	10.53	77	19	3996	"âòÄÅ"	11	1	4	1	19	0	1	19	19	77.26	10.5	19	78.79	5.3	1	0	0	0	0	1	77.26	10.5	19	78.79	5.3	19	0			1	3996	1
61023	98	51	47	19	1	1	1	"2"	3	3	25	66	93	41.24	63	97	90001	"íÅô òÄÅ"	11	23	4	1	34	0	3	100	34	61.74	52.9	31	57.94	41.9	1	0	0	0	0	3	63.13361	41.21856	97	66.01301	24.71613	93	0			23	90001	23
61023	98	51	47	19	1	1	1	"2"	3	3	25	66	93	41.24	63	97	90001	"íÅô òÄÅ"	11	23	4	2	36	0	3	100	36	61.58	38.9	35	68.46	20	1	0	0	0	0	3	63.13361	41.21856	97	66.01301	24.71613	93	0			23	90001	23
61023	98	51	47	19	1	1	1	"2"	3	3	25	66	93	41.24	63	97	90001	"íÅô òÄÅ"	11	23	4	3	30	0	3	100	27	66.96	29.6	27	72.11	11.1	1	0	0	0	0	3	63.13361	41.21856	97	66.01301	24.71613	93	0			23	90001	23
61025	66	38	28	16	1	1	1	"4"	2	2	38	55	65	47.76	59	67	90001	"íÅô òÄÅ"	11	23	4	1	36	0	2	70	34	65.29	38.2	34	62.24	17.6	1	0	0	0	0	2	59.3106	47.75522	67	54.46615	38.44154	65	0			23	90001	23
61025	66	38	28	16	1	1	1	"4"	2	2	38	55	65	47.76	59	67	90001	"íÅô òÄÅ"	11	23	4	2	34	0	2	70	33	53.15	57.6	31	45.94	61.3	1	0	0	0	0	2	59.3106	47.75522	67	54.46615	38.44154	65	0			23	90001	23
61026	60	31	29	19	1	1	1	"5"	3	2	20	64	46	55.1	63	49	90001	"íÅô òÄÅ"	11	31	4	1	25	0	2	50	24	53.17	66.7	22	61.27	31.8	1	0	0	0	0	2	63.20572	55.11837	49	63.91	19.53913	46	0			31	90001	31
61026	60	31	29	19	1	1	1	"5"	3	2	20	64	46	55.1	63	49	90001	"íÅô òÄÅ"	11	31	4	2	25	0	2	50	25	72.84	44	24	66.33	8.3	1	0	0	0	0	2	63.20572	55.11837	49	63.91	19.53913	46	0			31	90001	31
61027	92	50	42	22	1	1	1	"4"	4	3	46	53	72	55.56	54	90	90001	"íÅô òÄÅ"	11	31	4	1	29	0	3	88	29	52.07	51.7	22	57.86	40.9	1	0	0	1	0	3	55.62932	49.15763	59	56.46592	40.78979	49	0			31	90001	31
61027	92	50	42	22	1	1	1	"4"	4	3	46	53	72	55.56	54	90	90001	"íÅô òÄÅ"	11	31	4	3	29	0	3	88	30	59.07	46.7	27	55.33	40.7	1	0	0	1	0	3	55.62932	49.15763	59	56.46592	40.78979	49	0			31	90001	31
61027	92	50	42	22	1	1	1	"4"	4	3	46	53	72	55.56	54	90	90001	"íÅô òÄÅ"	11	31	4	2	30	0	3	88	31	50.89903	67.74516	23	45.61609	57.1		1	0	1	0	3	55.62932	49.15763	59	56.46592	40.78979	49	1	23	31	31	90001	31
61029	95	55	40	15	1	1	1	"3"	4	3	22	68	79	37.97	64	79	90001	"íÅô òÄÅ"	11	14	4	1	36	0	3	87	35	65.43	40	35	71.77	17.1	1	0	0	0	0	3	63.75937	37.95696	79	67.93532	21.47721	79	0			14	90001	14
61029	95	55	40	15	1	1	1	"3"	4	3	22	68	79	37.97	64	79	90001	"íÅô òÄÅ"	11	14	4	2	25	0	3	87	21	66.33	33.3	21	66.38	19	1	0	0	0	0	3	63.75937	37.95696	79	67.93532	21.47721	79	0			14	90001	14
61029	95	55	40	15	1	1	1	"3"	4	3	22	68	79	37.97	64	79	90001	"íÅô òÄÅ"	11	14	4	3	26	0	3	87	23	58.87	39.1	23	63.52	30.4	1	0	0	0	0	3	63.75937	37.95696	79	67.93532	21.47721	79	0			14	90001	14
61030	65	36	29	17	1	1	1	"4"	2	2	8	68	63	34.85	68	66	90001	"íÅô òÄÅ"	11	15	4	2	34	0	2	66	33	70.09	33.3	30	66.43	6.7	1	0	0	1	0	2	70.09	33.3	33	66.43	6.7	30	0			15	90001	15
61030	65	36	29	17	1	1	1	"4"	2	2	8	68	63	34.85	68	66	90001	"íÅô òÄÅ"	11	15	4	1	32	0	2	66	33	65.91	36.4	33	69.42727	9.181818		1	0	1	0	2	70.09	33.3	33	66.43	6.7	30	1	33	33	15	90001	15
61031	35	20	15	13	1	1	1	"4"	1	1	12	73	33	6.06	75	33	90001	"íÅô òÄÅ"	11	28	4	1	34	0	1	34	33	75.3	6.1	33	73.15	12.1	1	0	0	0	0	1	75.3	6.1	33	73.15	12.1	33	0			28	90001	28
61032	101	44	57	20	1	1	1	"2"	3	3	19	68	98	50	62	100	90001	"íÅô òÄÅ"	11	17	4	1	34	0	3	102	31	64.55	41.9	30	70.13	20	1	0	0	1	0	3	59.84754	50.74	65	67.75	21.85938	64	0			17	90001	17
61032	101	44	57	20	1	1	1	"2"	3	3	19	68	98	50	62	100	90001	"íÅô òÄÅ"	11	17	4	3	35	0	3	102	34	55.56	58.8	34	65.65	23.5	1	0	0	1	0	3	59.84754	50.74	65	67.75	21.85938	64	0			17	90001	17
61032	101	44	57	20	1	1	1	"2"	3	3	19	68	98	50	62	100	90001	"íÅô òÄÅ"	11	17	4	2	33	0	3	102	35	65.99743	48.62571	34	68.47059	13.61765		1	0	1	0	3	59.84754	50.74	65	67.75	21.85938	64	1	34	35	17	90001	17
61033	97	42	55	22	1	1	1	"2"	3	3	28	63	94	44.79	61	96	90001	"íÅô òÄÅ"	11	10	4	1	34	0	3	99	33	61.39	48.5	33	68.73	9.1	1	0	0	1	0	3	63.665	36.35	66	65.515	21.2	66	0			10	90001	10
61033	97	42	55	22	1	1	1	"2"	3	3	28	63	94	44.79	61	96	90001	"íÅô òÄÅ"	11	10	4	2	34	0	3	99	33	65.94	24.2	33	62.3	33.3	1	0	0	1	0	3	63.665	36.35	66	65.515	21.2	66	0			10	90001	10
61033	97	42	55	22	1	1	1	"2"	3	3	28	63	94	44.79	61	96	90001	"íÅô òÄÅ"	11	10	4	3	31	0	3	99	30	55.137	63.358	28	57.07178	44.02857		1	0	1	0	3	63.665	36.35	66	65.515	21.2	66	1	28	30	10	90001	10
61035	35	23	12	10	2	1	1	"6"	1	1	45	52	33	59.38	44	32	90001	"íÅô òÄÅ"	12	38	4	1	35	0	1	35	32	44.19	59.4	33	52.27	45.5	1	0	0	0	0	1	44.19	59.4	32	52.27	45.5	33	0			38	90001	38
61037	69	36	33	19	2	1	1	"3"	2	2	6	77	62	28.57	70	63	90001	"íÅô òÄÅ"	12	20	4	1	35	0	2	69	36	69.11	27.8	36	75.61	8.3	1	0	0	1	0	2	69.11	27.8	36	75.61	8.3	36	0			20	90001	20
61037	69	36	33	19	2	1	1	"3"	2	2	6	77	62	28.57	70	63	90001	"íÅô òÄÅ"	12	20	4	2	34	0	2	69	27	71.18667	29.59667	26	78.92461	2.815385		1	0	1	0	2	69.11	27.8	36	75.61	8.3	36	1	26	27	20	90001	20
61038	56	29	27	16	2	1	1	"7"	2	2	16	69	49	41.67	63	48	90001	"íÅô òÄÅ"	12	40	4	1	28	0	2	56	24	56.13	54.2	25	62.52	16	1	0	0	0	0	2	63.15	41.7	48	69.50938	16.34286	49	0			40	90001	40
61038	56	29	27	16	2	1	1	"7"	2	2	16	69	49	41.67	63	48	90001	"íÅô òÄÅ"	12	40	4	2	28	0	2	56	24	70.17	29.2	24	76.79	16.7	1	0	0	0	0	2	63.15	41.7	48	69.50938	16.34286	49	0			40	90001	40
